ID	R	G	B
44	52	5	13
44	212	5	47
44	242	129	1
44	0	210	0
44	0	195	181
44	0	27	222
44	7	9	68
44	189	5	59
44	252	79	10
44	1	202	0
44	1	213	66
44	1	56	237
44	5	14	193
44	159	5	57
44	231	23	39
44	81	174	0
44	0	215	0
44	3	167	228
44	0	27	212
44	44	9	13
44	201	6	50
44	249	115	0
44	1	214	0
44	0	205	166
44	0	38	243
44	15	11	170
44	189	1	62
44	252	65	20
44	0	201	0
44	0	218	28
44	1	80	245
44	3	14	204
44	62	7	26
44	218	13	44
44	187	164	0
44	0	217	0
44	0	187	224
44	1	41	237
44	29	9	8
44	194	2	53
44	248	101	5
44	2	210	2
44	0	212	151
44	0	45	252
44	11	17	199
44	191	3	64
44	242	45	28
44	1	196	4
44	0	223	12
44	1	108	250
44	6	21	236
44	51	5	18
44	204	4	43
44	221	144	2
44	2	217	2
44	0	199	220
44	0	46	253
44	8	10	33
44	170	0	47
44	230	76	2
44	2	203	1
44	0	216	135
44	1	49	255
44	14	21	234
44	170	5	63
44	218	24	35
44	0	177	1
44	2	219	4
44	0	143	248
44	2	23	252
44	29	11	9
44	177	5	43
44	217	109	0
44	2	208	1
44	2	210	212
44	1	49	255
44	10	9	85
44	129	8	41
44	218	63	7
44	0	184	2
44	4	220	97
44	0	67	254
44	5	19	242
44	105	1	36
44	176	16	28
44	26	148	1
44	0	209	0
44	1	172	252
44	0	33	252
44	17	8	3
44	142	1	35
44	204	81	1
44	0	193	0
44	0	211	192
44	0	47	247
44	11	13	158
44	75	7	30
44	198	42	29
44	2	164	3
44	1	206	51
44	0	82	244
44	4	22	246
44	21	9	13
44	131	8	29
44	118	116	3
44	0	197	0
44	4	186	236
44	0	47	251
44	7	8	3
44	75	3	23
44	171	57	7
44	1	180	0
44	0	203	142
44	0	45	252
44	17	22	238
44	44	2	12
44	126	17	14
44	0	141	0
44	1	197	12
44	1	100	246
44	6	22	255
44	6	4	5
44	64	6	18
44	121	77	2
44	0	188	0
44	0	186	207
44	1	52	255
44	11	7	34
44	29	3	12
44	94	23	3
44	1	142	2
44	0	197	125
44	1	46	253
44	13	29	249
44	18	7	11
44	51	5	7
44	0	83	0
44	0	179	2
44	0	116	245
44	1	23	244
44	4	4	2
44	17	5	9
44	64	24	0
44	2	129	0
44	2	180	180
44	0	49	247
44	9	8	84
44	10	6	7
44	35	8	1
44	1	71	1
44	2	161	71
44	0	51	249
44	9	23	242
44	12	6	8
44	24	3	8
44	0	29	0
44	3	107	10
44	3	126	219
44	0	31	254
44	6	6	6
44	16	3	13
44	27	8	2
44	1	51	0
44	0	125	109
44	1	40	255
44	14	10	165
44	11	5	7
44	25	4	9
44	2	19	1
44	1	72	16
44	4	47	221
44	7	13	247
44	6	6	6
44	14	3	7
44	11	13	2
44	0	35	2
44	0	71	111
44	5	31	232
44	6	6	6
44	16	5	13
44	21	6	1
44	0	19	0
44	0	39	28
44	5	21	178
44	20	21	199
44	9	7	8
44	15	7	4
44	0	12	0
44	2	21	2
44	1	22	79
44	13	14	182
44	4	8	7
44	15	3	7
44	5	13	2
44	1	18	2
44	0	22	30
44	0	13	136
44	6	6	6
44	7	5	6
44	10	7	2
44	0	13	3
44	0	19	8
44	0	10	50
44	10	9	102
44	7	5	6
44	11	5	7
44	4	12	1
44	0	17	1
44	1	13	27
44	4	9	67
44	5	5	5
44	8	6	7
44	11	6	3
44	1	15	0
44	0	15	20
44	0	8	44
44	4	7	24
44	6	4	5
44	11	6	2
44	0	12	0
44	0	15	8
44	0	9	36
44	0	8	31
45	18	6	6
45	14	2	2
45	2	9	2
45	3	8	4
45	1	5	8
45	2	6	9
45	5	5	3
45	15	3	3
45	12	9	2
45	4	9	5
45	3	7	6
45	5	5	7
45	2	6	7
45	23	3	2
45	19	5	2
45	4	12	1
45	0	9	6
45	5	4	10
45	3	7	8
45	30	5	9
45	19	5	2
45	7	8	3
45	5	11	7
45	5	6	11
45	6	3	10
45	6	4	5
45	23	5	3
45	17	6	2
45	1	11	3
45	4	8	7
45	5	4	10
45	5	5	5
45	46	3	10
45	21	7	4
45	4	12	1
45	4	10	6
45	6	3	10
45	3	7	8
45	30	3	8
45	26	5	4
45	10	10	2
45	4	10	6
45	4	8	11
45	6	3	10
45	9	5	4
45	48	3	8
45	19	8	2
45	2	12	4
45	5	11	11
45	2	6	7
45	5	5	5
45	84	3	20
45	33	8	3
45	1	13	1
45	1	12	6
45	2	6	9
45	5	5	5
45	25	0	3
45	54	1	9
45	15	13	0
45	0	14	1
45	3	12	11
45	4	5	7
45	5	5	5
45	78	4	19
45	38	7	2
45	1	15	0
45	1	13	11
45	3	7	10
45	5	5	5
45	113	3	32
45	76	6	8
45	4	15	1
45	1	13	0
45	4	7	12
45	5	5	7
45	33	2	8
45	103	5	20
45	39	16	0
45	0	16	0
45	2	12	14
45	6	7	12
45	6	6	6
45	106	2	27
45	87	19	6
45	0	17	1
45	0	12	8
45	6	7	12
45	5	5	7
45	137	2	43
45	121	11	14
45	4	24	0
45	2	12	1
45	1	8	14
45	6	5	11
45	36	3	10
45	123	4	26
45	91	29	4
45	3	20	2
45	0	10	12
45	4	7	14
45	6	6	6
45	128	4	32
45	154	33	16
45	0	31	0
45	6	15	10
45	6	11	17
45	6	6	8
45	100	3	34
45	143	9	18
45	35	56	0
45	0	19	0
45	0	9	18
45	7	6	12
45	44	2	14
45	137	3	28
45	141	46	2
45	1	44	0
45	2	14	12
45	3	8	14
45	6	6	6
45	160	0	44
45	174	25	5
45	1	78	0
45	0	25	3
45	1	8	18
45	6	3	12
45	79	0	21
45	167	8	30
45	107	84	4
45	0	53	1
45	2	12	22
45	7	5	16
45	48	2	15
45	164	2	39
45	168	50	2
45	3	97	3
45	0	26	17
45	5	5	17
45	7	5	6
45	186	2	62
45	191	26	24
45	4	105	3
45	6	53	11
45	5	9	21
45	7	6	14
45	73	4	22
45	186	5	38
45	150	84	0
45	2	121	3
45	1	21	22
45	3	5	20
45	6	6	6
45	191	1	47
45	191	56	0
45	0	122	0
45	2	63	29
45	0	10	19
45	6	5	11
45	225	9	90
45	208	22	27
45	0	117	0
45	6	127	11
45	0	12	36
45	2	7	10
45	75	3	23
45	212	5	47
45	186	95	2
45	0	133	0
45	1	66	62
45	2	9	19
45	6	6	8
45	202	5	58
45	220	62	1
45	0	134	1
45	8	134	63
45	1	10	41
45	8	8	8
45	217	2	80
45	234	28	41
45	22	132	0
45	0	142	0
45	0	55	86
45	3	10	18
45	68	4	21
45	225	2	56
45	220	101	0
45	0	147	0
45	9	139	113
45	0	8	47
45	7	4	13
45	209	5	66
45	251	75	18
45	0	157	0
45	0	146	32
45	1	23	124
45	3	6	25
45	145	13	53
45	236	17	39
45	123	146	3
45	1	156	0
45	9	118	161
45	4	8	46
45	55	3	16
45	217	3	57
45	244	112	3
45	1	168	0
45	1	141	106
45	1	16	143
45	7	7	9
45	209	0	70
45	255	57	22
45	1	180	1
45	4	162	15
45	5	59	207
45	1	9	30
45	73	4	23
45	231	16	50
45	210	155	2
45	0	182	1
45	0	130	150
45	3	16	130
45	6	6	8
45	206	3	56
45	250	100	3
45	2	198	0
45	1	163	104
45	0	28	216
45	2	6	43
45	206	0	74
45	248	47	27
45	2	188	3
45	1	192	1
45	1	80	198
45	0	10	134
45	60	2	17
45	220	8	49
45	238	145	5
45	1	209	0
45	1	159	160
45	1	29	216
45	6	4	15
45	192	4	55
45	251	84	5
45	0	202	0
45	0	194	95
45	3	31	226
45	8	8	106
45	218	1	82
45	244	27	38
45	5	183	1
45	0	213	3
45	0	126	213
45	0	22	197
45	52	5	13
45	214	5	47
45	242	131	0
45	0	212	0
45	0	194	185
45	1	30	222
45	4	10	62
45	188	4	58
45	253	82	10
45	1	202	0
45	1	213	69
45	1	52	239
45	7	14	191
45	174	11	68
45	233	25	41
45	60	181	0
45	0	215	0
45	2	164	228
45	0	26	211
45	44	8	12
45	202	6	52
45	248	117	1
45	0	213	0
45	0	203	168
45	1	39	244
45	17	12	166
45	187	2	59
45	253	68	22
45	0	203	0
45	0	219	37
45	0	75	244
45	3	14	204
45	68	5	26
45	218	13	43
45	177	164	0
45	0	217	0
45	0	186	227
45	1	41	237
45	28	10	8
45	195	3	54
45	247	103	4
45	2	210	0
45	0	211	156
45	1	43	251
45	10	18	191
45	189	3	64
45	242	45	28
45	0	196	2
45	0	222	11
45	1	101	249
45	5	20	235
45	51	7	22
45	205	3	43
45	217	146	2
45	0	216	1
45	0	199	222
45	1	46	251
45	7	8	28
45	172	0	48
45	229	77	1
45	3	204	2
45	0	216	135
45	0	50	253
45	12	19	232
45	170	7	64
45	219	25	34
45	0	177	1
45	2	219	4
45	0	138	249
45	0	23	251
45	31	9	11
45	178	7	43
45	219	111	0
45	1	209	0
45	2	210	212
45	2	50	255
45	6	8	82
45	134	6	41
45	214	61	3
45	1	185	3
45	3	221	101
45	1	66	254
45	6	18	242
45	118	2	41
45	184	13	29
45	15	152	2
45	0	210	1
45	2	168	252
45	0	32	251
45	17	8	3
45	145	1	36
45	199	87	1
45	0	194	1
45	1	212	193
45	0	49	248
45	9	14	142
45	76	8	29
45	203	43	27
45	1	166	4
45	1	205	56
45	0	82	246
45	6	20	249
45	19	10	13
45	134	8	29
45	104	117	1
45	0	198	1
45	3	184	237
45	0	45	252
45	7	8	3
45	75	3	23
45	171	57	5
45	1	180	0
45	0	200	158
45	0	45	252
45	17	21	232
45	44	2	14
45	126	17	12
45	0	143	1
45	0	197	16
45	3	89	254
45	5	21	255
45	8	4	5
45	66	6	18
45	120	78	4
45	0	188	0
45	0	186	211
45	1	49	253
45	10	7	28
45	30	3	12
45	94	23	3
45	0	143	1
45	0	197	126
45	0	44	253
45	13	30	244
45	18	7	11
45	55	6	9
45	0	85	0
45	3	180	4
45	0	111	245
45	1	23	246
45	4	4	2
45	16	5	9
45	63	26	0
45	1	131	0
45	0	183	181
45	0	51	248
45	10	8	73
45	11	5	7
45	36	9	2
45	1	73	0
45	3	162	78
45	0	51	249
45	9	23	242
45	13	7	9
45	23	4	8
45	1	30	0
45	5	109	10
45	2	121	221
45	0	31	254
45	6	6	6
45	15	2	12
45	28	7	2
45	0	53	0
45	0	126	114
45	2	41	255
45	10	9	165
45	11	5	7
45	26	5	10
45	2	21	1
45	0	73	17
45	4	46	226
45	10	13	250
45	6	6	6
45	14	3	7
45	10	13	2
45	0	35	2
45	0	72	112
45	6	29	233
45	6	6	6
45	16	5	11
45	21	6	1
45	0	17	0
45	0	40	31
45	3	22	178
45	22	20	192
45	9	7	8
45	14	6	3
45	0	12	0
45	1	22	3
45	0	22	82
45	15	13	182
45	4	8	9
45	14	3	7
45	6	12	2
45	1	18	2
45	0	22	33
45	0	13	136
45	6	6	6
45	7	5	6
45	11	6	2
45	0	14	3
45	0	19	8
45	0	11	51
45	11	11	101
45	8	6	7
45	11	5	7
45	4	12	1
45	0	17	1
45	1	13	27
45	4	9	67
45	5	5	5
45	8	6	7
45	11	6	3
45	1	15	0
45	0	16	16
45	0	8	44
45	4	8	20
45	6	4	5
45	11	6	2
45	0	12	0
45	0	15	8
45	0	9	36
45	0	8	31
46	18	6	6
46	14	2	2
46	2	9	2
46	3	8	4
46	2	6	9
46	4	5	9
46	6	7	2
46	15	3	3
46	12	7	3
46	4	9	5
46	3	7	6
46	5	5	7
46	2	6	7
46	23	3	2
46	19	5	2
46	4	12	1
46	1	10	7
46	5	4	10
46	3	7	8
46	33	4	9
46	19	5	2
46	7	8	3
46	5	11	7
46	5	6	11
46	6	3	10
46	6	4	5
46	24	4	3
46	16	7	0
46	1	11	3
46	4	8	7
46	5	4	10
46	5	5	5
46	44	3	9
46	20	7	1
46	4	12	1
46	4	10	6
46	5	4	10
46	3	7	8
46	33	4	9
46	25	5	4
46	9	10	2
46	4	10	6
46	4	8	11
46	6	3	10
46	11	5	5
46	42	0	4
46	19	8	2
46	2	11	6
46	5	11	11
46	2	6	7
46	5	5	5
46	81	4	20
46	37	6	1
46	1	13	1
46	1	12	8
46	2	6	9
46	5	5	5
46	27	2	5
46	54	1	9
46	19	12	2
46	0	14	1
46	3	12	11
46	5	5	7
46	7	6	4
46	79	5	20
46	38	9	3
46	1	15	0
46	1	13	13
46	3	7	10
46	5	5	5
46	113	3	32
46	76	6	6
46	4	15	1
46	0	14	1
46	4	7	12
46	5	5	7
46	34	3	9
46	103	7	21
46	38	17	0
46	0	16	0
46	2	10	13
46	6	7	12
46	6	6	6
46	105	1	26
46	87	19	6
46	0	18	2
46	1	13	9
46	5	6	11
46	5	5	7
46	141	0	43
46	120	11	14
46	5	25	0
46	2	12	1
46	3	8	14
46	6	5	11
46	37	4	11
46	126	4	25
46	91	30	2
46	0	19	0
46	0	10	12
46	4	7	14
46	6	6	6
46	127	3	31
46	149	32	14
46	1	31	3
46	5	14	11
46	5	10	16
46	6	6	8
46	106	3	33
46	144	10	19
46	28	55	0
46	0	18	2
46	0	8	19
46	7	6	12
46	45	2	12
46	140	4	28
46	141	46	2
46	1	44	0
46	0	14	14
46	4	7	16
46	6	6	6
46	157	0	43
46	176	27	5
46	0	77	0
46	1	26	4
46	1	8	18
46	5	4	10
46	86	0	25
46	165	6	26
46	104	85	8
46	2	52	1
46	2	12	22
46	7	5	16
46	51	5	18
46	164	2	39
46	166	50	1
46	4	98	4
46	1	24	14
46	6	6	18
46	7	5	6
46	187	1	62
46	192	27	23
46	4	105	3
46	4	50	11
46	5	9	21
46	7	6	14
46	72	3	22
46	186	5	38
46	144	87	0
46	0	117	0
46	0	21	22
46	3	5	20
46	6	6	6
46	191	1	47
46	190	53	0
46	0	123	0
46	0	59	27
46	0	10	19
46	7	4	11
46	224	7	86
46	207	23	23
46	0	117	0
46	7	125	11
46	0	12	36
46	2	6	9
46	76	1	22
46	212	5	47
46	189	96	3
46	0	133	0
46	0	62	61
46	3	10	18
46	6	6	8
46	202	5	58
46	215	61	0
46	0	134	1
46	8	134	63
46	1	10	41
46	7	7	7
46	225	3	86
46	231	30	40
46	13	135	0
46	0	142	0
46	1	55	89
46	3	10	18
46	71	4	22
46	226	4	53
46	219	102	0
46	0	147	0
46	9	138	116
46	0	8	47
46	7	4	13
46	209	5	66
46	254	78	18
46	0	157	0
46	0	145	36
46	2	22	119
46	3	5	26
46	174	5	60
46	237	18	40
46	106	145	2
46	0	155	0
46	8	115	161
46	7	7	45
46	58	4	18
46	217	3	54
46	245	115	5
46	1	168	0
46	1	140	107
46	0	15	140
46	8	5	12
46	207	0	68
46	251	64	19
46	0	181	1
46	4	161	20
46	4	58	206
46	1	9	28
46	79	1	23
46	233	18	49
46	196	157	0
46	0	182	1
46	0	128	152
46	3	14	130
46	41	5	15
46	207	3	56
46	248	100	0
46	1	197	0
46	0	161	107
46	2	27	216
46	4	6	44
46	206	2	73
46	250	52	26
46	3	189	4
46	0	190	6
46	0	76	198
46	0	10	128
46	63	2	18
46	223	8	52
46	236	147	5
46	0	210	0
46	1	155	163
46	0	28	215
46	7	4	13
46	194	3	55
46	252	85	6
46	0	203	0
46	0	193	102
46	0	29	221
46	8	7	101
46	216	0	81
46	244	29	36
46	3	187	1
46	0	214	4
46	0	120	217
46	3	16	208
46	52	5	13
46	214	5	47
46	245	134	0
46	1	211	0
46	1	192	185
46	2	31	221
46	7	9	50
46	188	4	58
46	251	84	6
46	1	202	0
46	0	211	70
46	0	50	241
46	8	15	191
46	189	10	75
46	234	26	40
46	39	183	0
46	0	215	0
46	1	161	223
46	0	26	211
46	46	10	14
46	203	8	52
46	247	118	0
46	0	213	0
46	0	204	171
46	1	38	241
46	16	11	157
46	188	3	61
46	255	69	20
46	0	203	0
46	0	218	43
46	1	73	243
46	4	13	202
46	78	4	29
46	223	16	44
46	166	165	0
46	0	217	0
46	1	183	230
46	0	39	238
46	28	10	8
46	195	3	54
46	245	103	1
46	2	212	1
46	0	210	159
46	1	43	251
46	10	17	186
46	190	2	63
46	245	46	27
46	0	196	2
46	0	221	14
46	1	96	248
46	5	18	234
46	50	8	20
46	207	5	45
46	214	149	5
46	2	217	2
46	0	198	221
46	0	45	250
46	5	7	19
46	173	0	48
46	231	82	2
46	2	205	2
46	2	217	140
46	0	48	254
46	13	20	233
46	168	5	60
46	220	25	31
46	1	178	0
46	2	219	4
46	0	134	252
46	1	22	251
46	30	7	13
46	180	9	45
46	216	115	0
46	2	211	0
46	2	210	212
46	2	50	255
46	7	8	72
46	134	4	40
46	211	58	0
46	0	184	0
46	4	220	109
46	1	64	253
46	7	19	243
46	125	2	46
46	183	15	30
46	6	150	0
46	0	210	1
46	1	166	248
46	0	32	254
46	17	8	3
46	146	2	37
46	203	89	0
46	0	195	1
46	2	209	199
46	1	50	249
46	10	16	130
46	76	8	29
46	206	47	28
46	0	165	1
46	0	204	59
46	1	80	245
46	7	22	247
46	45	1	16
46	138	11	32
46	88	122	2
46	0	198	1
46	1	182	237
46	0	47	251
46	7	8	3
46	84	0	23
46	169	58	5
46	0	182	0
46	0	198	162
46	0	45	252
46	18	21	224
46	44	2	14
46	134	23	14
46	0	145	0
46	0	197	22
46	2	86	255
46	7	20	255
46	9	3	5
46	67	5	16
46	112	80	3
46	0	189	0
46	0	183	214
46	3	49	255
46	4	9	5
46	30	3	12
46	95	24	2
46	3	146	2
46	0	196	130
46	0	44	251
46	14	29	242
46	18	7	11
46	56	8	8
46	0	86	0
46	1	178	9
46	0	105	245
46	0	22	245
46	3	5	2
46	20	5	10
46	62	27	0
46	3	133	1
46	0	181	192
46	0	51	248
46	10	7	62
46	11	5	7
46	35	8	1
46	1	73	0
46	3	164	84
46	1	50	249
46	9	23	242
46	13	7	9
46	25	4	9
46	0	30	0
46	4	108	9
46	2	117	223
46	0	26	253
46	6	6	6
46	15	2	12
46	28	7	2
46	0	53	1
46	1	127	116
46	1	40	255
46	13	12	139
46	11	5	7
46	26	5	10
46	2	21	2
46	0	75	19
46	5	45	229
46	8	14	248
46	7	5	6
46	14	3	7
46	9	15	3
46	0	35	2
46	0	72	115
46	6	29	233
46	6	6	6
46	16	5	11
46	21	6	1
46	0	17	0
46	2	42	34
46	4	25	178
46	21	18	185
46	8	6	7
46	14	6	3
46	0	12	0
46	1	22	5
46	0	21	86
46	11	14	177
46	4	8	9
46	14	5	8
46	6	12	2
46	1	18	2
46	0	21	35
46	0	13	136
46	6	6	6
46	7	5	6
46	12	7	3
46	0	14	1
46	0	19	10
46	0	11	51
46	11	11	99
46	9	7	8
46	11	5	7
46	4	12	1
46	0	17	1
46	1	13	27
46	4	9	67
46	4	4	4
46	8	6	7
46	11	6	3
46	1	15	0
46	0	15	18
46	0	8	44
46	3	7	18
46	6	4	5
46	11	6	2
46	0	12	0
46	0	15	8
46	0	9	36
46	0	8	31
47	17	5	5
47	14	2	2
47	2	9	2
47	3	8	4
47	2	6	9
47	4	5	9
47	7	6	2
47	15	3	3
47	13	8	4
47	4	9	5
47	3	7	6
47	5	5	7
47	2	6	7
47	23	3	2
47	19	5	2
47	4	12	1
47	0	9	6
47	5	4	10
47	3	7	8
47	35	2	11
47	19	5	2
47	7	8	3
47	5	11	7
47	5	6	11
47	6	3	10
47	6	4	5
47	24	4	3
47	16	7	0
47	1	11	3
47	5	9	8
47	5	4	10
47	5	5	5
47	43	2	8
47	18	7	1
47	4	12	1
47	4	10	6
47	6	5	11
47	3	7	8
47	34	3	9
47	25	5	4
47	9	9	1
47	5	9	8
47	4	8	11
47	6	3	10
47	11	5	5
47	40	0	3
47	18	7	1
47	1	10	5
47	4	13	12
47	2	6	7
47	5	5	5
47	81	3	19
47	41	3	0
47	1	13	1
47	1	12	8
47	2	6	9
47	5	5	5
47	28	2	5
47	52	1	8
47	16	12	3
47	0	14	1
47	3	12	11
47	5	5	5
47	9	5	4
47	77	5	19
47	37	8	2
47	0	14	0
47	1	13	13
47	3	7	10
47	5	5	5
47	113	3	30
47	76	6	6
47	4	15	1
47	0	12	2
47	4	7	12
47	5	5	7
47	35	2	9
47	103	7	21
47	35	16	0
47	0	16	0
47	1	9	12
47	5	6	11
47	6	6	6
47	105	1	26
47	84	18	6
47	1	18	2
47	1	14	7
47	5	6	10
47	5	5	7
47	142	1	44
47	121	12	15
47	0	22	0
47	2	12	3
47	3	8	14
47	6	5	11
47	39	4	11
47	126	4	25
47	89	27	2
47	0	19	0
47	0	10	12
47	4	7	14
47	5	5	5
47	125	2	30
47	146	31	12
47	1	30	2
47	3	12	7
47	5	10	16
47	6	5	10
47	117	3	37
47	143	9	18
47	22	52	0
47	0	18	2
47	0	9	18
47	7	6	12
47	45	2	12
47	137	3	27
47	140	47	3
47	0	43	0
47	0	14	15
47	4	7	16
47	6	6	6
47	157	0	43
47	177	28	6
47	0	76	1
47	0	25	4
47	1	8	18
47	5	5	7
47	92	2	28
47	165	6	24
47	99	88	8
47	0	50	1
47	2	12	22
47	7	6	14
47	54	6	20
47	164	2	39
47	165	51	1
47	6	97	4
47	1	24	16
47	5	5	17
47	7	5	6
47	186	0	61
47	191	26	22
47	3	104	2
47	3	47	11
47	5	7	20
47	7	6	14
47	74	5	24
47	185	4	35
47	139	88	0
47	1	116	0
47	0	21	22
47	3	5	17
47	6	6	6
47	191	1	47
47	191	56	0
47	0	123	0
47	0	58	30
47	1	11	20
47	6	5	11
47	223	4	84
47	208	26	23
47	0	117	0
47	7	125	11
47	2	12	37
47	3	7	8
47	76	1	22
47	212	6	45
47	187	96	3
47	0	133	0
47	0	60	60
47	3	10	16
47	6	6	8
47	202	6	56
47	215	63	0
47	0	134	0
47	9	133	63
47	1	10	41
47	6	6	6
47	227	4	87
47	233	29	41
47	1	136	0
47	0	143	1
47	1	51	88
47	3	10	18
47	72	5	23
47	225	3	52
47	217	104	0
47	0	147	0
47	7	134	115
47	0	8	45
47	7	4	13
47	208	4	63
47	253	81	15
47	0	157	0
47	0	145	40
47	2	22	119
47	3	6	25
47	181	7	66
47	238	19	39
47	89	152	3
47	1	156	2
47	10	115	163
47	5	5	43
47	59	5	18
47	217	5	55
47	248	118	8
47	0	169	0
47	0	139	108
47	0	14	137
47	9	6	13
47	205	0	65
47	252	66	19
47	0	181	1
47	1	159	20
47	1	55	203
47	1	9	28
47	87	0	23
47	233	20	50
47	192	155	2
47	0	182	1
47	1	126	158
47	2	13	129
47	49	3	14
47	207	3	56
47	247	104	0
47	0	196	0
47	0	161	109
47	0	27	214
47	4	8	37
47	204	3	73
47	252	54	25
47	0	189	1
47	0	188	6
47	0	74	199
47	1	11	126
47	62	3	21
47	227	7	51
47	231	149	3
47	0	210	1
47	2	154	165
47	2	27	215
47	6	5	13
47	195	2	55
47	246	88	1
47	0	203	0
47	0	193	106
47	0	28	218
47	7	7	97
47	212	1	80
47	244	31	33
47	5	189	3
47	0	214	4
47	0	113	215
47	4	15	203
47	55	4	13
47	216	5	48
47	242	136	0
47	1	211	0
47	0	191	186
47	1	30	218
47	7	5	52
47	188	4	58
47	248	83	3
47	0	203	0
47	2	211	83
47	0	47	241
47	8	16	189
47	200	9	79
47	234	26	42
47	20	182	0
47	0	215	0
47	2	153	234
47	1	25	211
47	48	9	14
47	203	8	50
47	247	118	0
47	0	213	0
47	0	202	178
47	1	38	241
47	17	11	145
47	187	4	61
47	255	74	19
47	1	204	0
47	0	217	48
47	1	68	243
47	4	13	206
47	86	6	33
47	223	16	42
47	150	165	0
47	0	217	0
47	0	180	233
47	1	39	238
47	31	10	9
47	195	3	54
47	243	106	0
47	2	212	1
47	0	208	159
47	1	43	251
47	10	15	181
47	187	1	62
47	247	48	29
47	0	198	1
47	0	223	18
47	0	93	246
47	7	18	232
47	48	6	18
47	208	8	47
47	212	152	6
47	3	218	3
47	0	197	223
47	0	45	248
47	7	7	15
47	175	1	50
47	232	83	3
47	2	205	2
47	0	216	143
47	1	47	254
47	13	20	233
47	167	3	56
47	221	28	31
47	1	180	1
47	3	220	5
47	0	128	253
47	3	21	251
47	32	7	13
47	182	8	43
47	216	119	2
47	2	210	0
47	1	209	211
47	2	50	255
47	8	9	65
47	134	6	41
47	208	58	0
47	0	184	0
47	7	219	117
47	0	61	250
47	7	19	243
47	126	1	45
47	184	16	31
47	0	149	0
47	1	211	2
47	0	161	249
47	0	32	254
47	17	8	3
47	146	3	33
47	205	92	0
47	0	196	2
47	5	212	206
47	2	51	252
47	8	15	119
47	77	10	28
47	204	48	26
47	0	165	1
47	0	204	65
47	3	79	250
47	7	22	245
47	48	4	19
47	138	11	30
47	77	125	5
47	0	198	1
47	0	179	235
47	1	46	253
47	7	8	3
47	84	1	19
47	168	57	2
47	0	182	0
47	0	199	163
47	1	46	253
47	14	16	212
47	44	2	12
47	136	26	13
47	0	146	1
47	1	197	29
47	1	83	255
47	7	20	255
47	10	4	6
47	70	4	14
47	108	83	3
47	1	190	0
47	0	183	217
47	4	49	255
47	7	7	5
47	30	3	12
47	97	26	4
47	4	148	1
47	0	197	135
47	0	42	248
47	14	29	244
47	17	6	10
47	56	8	8
47	0	88	0
47	2	179	11
47	1	103	248
47	3	22	246
47	2	4	3
47	21	4	10
47	61	27	0
47	3	134	2
47	0	181	192
47	0	52	249
47	10	7	54
47	10	6	7
47	35	7	6
47	0	74	0
47	3	165	90
47	1	50	251
47	9	23	242
47	13	7	9
47	26	5	10
47	0	29	0
47	3	109	8
47	2	114	226
47	0	27	254
47	6	6	6
47	15	2	12
47	27	8	2
47	1	54	0
47	3	128	120
47	1	40	255
47	10	11	129
47	11	5	5
47	24	5	7
47	0	21	2
47	1	80	25
47	4	44	230
47	10	13	248
47	7	5	6
47	13	4	7
47	8	16	1
47	0	36	2
47	0	69	126
47	7	29	236
47	6	6	6
47	16	5	11
47	20	5	0
47	0	17	0
47	1	42	34
47	4	25	178
47	23	19	178
47	8	6	7
47	16	6	4
47	0	9	0
47	1	24	6
47	2	21	90
47	9	15	191
47	6	7	9
47	15	6	9
47	5	11	1
47	3	17	2
47	0	20	37
47	0	14	137
47	6	6	6
47	7	5	6
47	12	7	3
47	0	14	1
47	0	21	9
47	0	11	51
47	11	11	101
47	9	7	8
47	11	5	7
47	4	12	1
47	0	17	1
47	3	12	29
47	4	9	67
47	5	5	5
47	8	6	7
47	11	6	3
47	1	15	0
47	0	15	18
47	2	7	45
47	4	7	16
47	6	4	5
47	11	6	2
47	0	12	0
47	0	15	8
47	0	9	36
47	0	8	31
48	20	6	6
48	14	2	2
48	3	8	2
48	3	8	4
48	2	6	9
48	4	5	9
48	7	6	4
48	15	3	3
48	12	9	4
48	4	9	5
48	2	6	5
48	5	5	7
48	2	6	7
48	24	3	2
48	19	6	0
48	4	12	1
48	0	9	6
48	5	4	9
48	3	7	8
48	38	2	12
48	19	5	2
48	6	7	2
48	6	12	8
48	5	6	11
48	6	3	10
48	6	6	6
48	24	4	3
48	16	7	0
48	1	11	3
48	5	9	8
48	5	4	10
48	4	6	5
48	42	1	7
48	21	8	2
48	4	12	1
48	4	10	6
48	6	5	11
48	3	7	8
48	37	4	11
48	24	4	3
48	9	9	1
48	5	9	8
48	4	8	11
48	6	3	10
48	14	4	5
48	43	1	5
48	17	8	1
48	1	10	5
48	3	12	11
48	2	6	7
48	5	5	5
48	79	5	20
48	38	3	0
48	1	13	1
48	2	11	6
48	2	6	9
48	5	5	5
48	29	2	7
48	55	2	10
48	18	11	3
48	0	14	1
48	2	11	10
48	5	5	7
48	9	5	2
48	77	5	19
48	37	8	0
48	0	14	1
48	1	13	13
48	2	6	9
48	5	5	5
48	112	4	30
48	76	6	6
48	4	15	1
48	0	13	4
48	4	7	12
48	5	5	7
48	38	3	9
48	103	7	21
48	35	16	1
48	1	15	0
48	2	10	13
48	5	6	11
48	5	5	5
48	106	2	27
48	83	17	5
48	1	18	2
48	1	13	9
48	5	6	10
48	5	5	7
48	143	0	44
48	122	12	13
48	0	22	0
48	2	12	3
48	2	9	15
